-7944940705.061878,-57644200732.02208,12801547854.347971,-19517684100.309402,-26128718575.27767,0.0,0.0,0.0,91754823329.47083,0.0,0.0,0.0,0.0,0.0
0.0,-2768856878.6349792,21356430245.498867,0.0,0.0,0.0,0.0,0.0,18980593734.908596,4403122692.778419,0.0,0.0,-24795019398.213253,-5299477154.284494
0.0,8113643880.466979,0.0,0.0,0.0,-2098516406.374628,0.0,0.0,6146125867.227572,0.0,0.0,31538750.730379105,4597546970.645137,3945655864.612082
0.0,0.0,2703324581.4259596,-3291375171.0583005,0.0,1312724303.2836685,0.0,415823686.86150575,0.0,0.0,3391204345.869504,0.0,0.0,0.0
0.0,599314692.7952111,380372800.49487376,0.0,0.0,0.0,0.0,1157148338.8945644,764921167.0619363,0.0,-11037352.87021935,721625188.627628,0.0,1219546407.4050639
399432182.2923051,-152660305.9795438,-34343025.80489391,233189888.14204547,310586044.0227195,259413344.99120313,0.0,242135076.67659763,2565911.991742134,0.0,99670050.76170115,67075204.71807255,0.0,0.0
75059404.02700622,57797162.24548902,0.0,0.0,0.0,-21990177.743568167,72290712.05794476,40193860.163167804,0.0,88494833.4839532,0.0,116596675.86395594,-50723968.701033674,11113570.834251648
8742545.529790094,0.0,37628041.03096995,4994323.789963732,0.0,0.0,0.0,29815534.94264523,52703095.94791944,34566030.138264105,8738299.432554178,0.0,30179966.389535576,-42557436.84112726
-4703765.079149912,0.0,-624911.20140858,0.0,0.0,1765894.2164980734,-1526558.943190756,0.0,8188785.553749981,25747632.837869033,-2258541.1327124387,2132967.8284286503,-4967491.115628858,0.0
0.0,0.0,-4952616.256673965,2588871.2993492833,0.0,1476212.8494970514,0.0,0.0,0.0,0.0,4359564.051904802,0.0,4817987.245672111,0.0
0.0,0.0,-866205.1401921252,0.0,2422583.31960391,429405.213071601,0.0,0.0,0.0,2163484.070672882,0.0,84443.61682790867,174634.14008597453,1857553.419959116
-163721.34383768353,0.0,0.0,0.0,0.0,0.0,-120538.82631957659,613785.6050018065,679348.2343761715,75417.69772449048,187958.4019744267,0.0,0.0,75510.54634841246
0.0,0.0,0.0,71032.65511765813,141019.69110227743,0.0,320171.69523606024,0.0,0.0,26157.522360486706,0.0,0.0,92085.30961716096,-170924.22067728906
153042.86045446055,0.0,58849.21234422171,0.0,49983.68445320717,0.0,0.0,0.0,0.0,6645.1552334592925,45162.344692652485,0.0,0.0,-694.3564824403511
0.0,0.0,0.0,0.0,0.0,9162.29086144099,12172.172097445651,77598.29025578914,60038.38495873884,0.0,0.0,0.0,0.0,0.0
33192.22683673025,0.0,9323.402623303618,-22149.606034364384,-19074.00457056354,9794.52857055151,-2868.559796236135,0.0,0.0,0.0,0.0,-10564.828524831915,0.0,28901.75645951671
0.0,1539.1324321281118,0.0,-2063.91632534867,2964.689380215329,0.0,0.0,7390.222373076505,0.0,0.0,0.0,-3839.1219483338245,-7303.723100113874,13000.024936538208
0.0,0.0,0.0,0.0,0.0,2376.2788425482913,-2013.5728160004624,1131.290958012175,0.0,2875.9788781997804,0.0,2829.9200143704415,0.0,2013.1406060001336
-1323.7721997220312,529.7794672472809,0.0,1731.1486820584666,0.0,0.0,603.7973717055793,1771.3056405302095,0.0,0.0,0.0,0.0,0.0,0.0
413.3247625429598,209.48659565033051,-282.1020585215392,378.73375344371294,434.38456289003574,0.0,-606.3699078174203,610.4699811996122,0.0,0.0,328.8333014943458,174.26002222213685,-269.7909893849412,0.0
0.0,338.6752065361876,-191.63479486511912,-198.69921411235657,0.0,113.67310620351874,49.56007536120667,107.36100916607515,16.75230659131343,0.0,-188.49795240137442,102.14230501304912,21.45683898030037,0.0
-63.26401950901571,102.63198120070507,0.0,0.0,0.0,0.0,0.0,0.0,169.31612681807627,0.0,0.0,-9.322811289092073,0.0,0.0
-6.086089288474767,0.0,98.62993731147279,56.60344835979382,0.0,0.0,0.0,-17.014916116067877,-22.62807922700062,-31.67610795419808,0.0,9.068302092048334,53.05990316902718,0.0
0.0,0.0,0.0,12.945978513439252,-35.00362847686384,2.2467558244037944,0.0,31.77466450628525,17.44850100843306,-23.904635905689396,0.0,0.0,28.319587693253574,0.0
0.0,0.0,-1.6628921866501303,-1.6410693965050793,-19.22715793573785,0.0,0.0,21.877387257902264,0.0,0.0,0.0,2.034994562932864,0.0,0.0
-2.553429660403702,0.0,-1.2448409124674202,0.5168677437589453,7.679435711795232,4.166004047110395,0.0,6.953711749123874,0.0,0.0,0.0,0.0,0.0,0.0
1.0922664614004436,0.0,0.0,0.0,0.46663069876212493,0.9741020142844832,-1.0708796829931497,0.5612080899058518,0.5725864142806101,0.0,0.0009944247509925397,0.0,-1.6512274427184275,2.2967863026703568
0.0,0.0,-0.7903299033641815,0.7688028775155544,0.0,0.0,0.0,0.0,0.0,0.4159815013408661,0.0,0.4170072078704834,-0.13262832164764404,0.0
1.0,0.0,0.0,-1.0
