0.6120387,0.5394389,0.49130735,0.5689049,0.5517368,0.5571181,0.5354697,0.54678863,0.5315793,0.5167517,0.52106285,0.5465979,0.5447327,0.53272784,0.53048617,0.5141923,0.5250745,0.52312785,0.52795106,0.53695464,0.5336566,0.54099566,0.5397367,0.5400617,0.5447071,0.5518093,0.57485193,0.5786681,0.57383585,0.57657087,0.58050585,0.5753446,0.5750238,0.56591296,0.5711409,0.5753197,0.5662367,0.5633178,0.56259423,0.56351423,0.56951296,0.58388335,0.58476466,0.58190846,0.5776343,0.5744816,0.5731226,0.5702085,0.57149714,0.5870808,0.5878186,0.5847045,0.58186054,0.58084345,0.5832698,0.58116925,0.58391553,0.5847799,0.58250743,0.5806054,0.58114666,0.5898874,0.58843595,0.5877143,0.58312196,0.582995,0.5817074,0.5822858,0.58121437,0.5810639,0.5766264,0.5811919,0.5793352,0.578298,0.5760755,0.5784555,0.57457954,0.5698227,0.57316184,0.57372797,0.5720975,0.56671727,0.57364863,0.5717782,0.57063115,0.5667309,0.56728727,0.5670645,0.5643273,0.5695892,0.5735153,0.5714701,0.570842,0.57452613,0.5720263,0.57272184,0.5723396,0.5722218,0.5713309,0.57275903,0.5730432,0.57129997,0.5732935,0.5747505,0.57615834,0.57358783,0.57334703,0.577429,0.5772842,0.5761777,0.5757754,0.576389,0.5758503,0.57438636,0.5729826,0.57349586,0.5740465,0.5739447,0.5738033,0.57270443,0.5735777,0.5763313,0.5753413,0.5743044,0.57439315,0.7926656,0.63387513,0.59595174,0.5426842,0.5018346,0.4858714,0.50930357,0.49351117,0.47717354,0.50092614,0.5347855,0.55070406,0.5380895,0.5421752,0.54215723,0.53834766,0.5376408,0.5343024,0.5520969,0.5542558,0.5592793,0.58198583,0.5783103,0.58524084,0.5760857,0.56721365,0.56754774,0.5665116,0.56982857,0.57869226,0.5760375,0.58069897,0.5778591,0.5716562,0.5649507,0.56036466,0.5589227,0.55467004,0.54835033,0.53903514,0.5360015,0.5365192,0.53618854,0.5335269,0.53080314,0.531282,0.5268801,0.5375294,0.5385838,0.53475755,0.538021,0.53542024,0.5442638,0.5441679,0.5387987,0.53876084,0.5383036,0.5352416,0.53312194,0.5379513,0.53743476,0.5387494,0.5386771,0.5368894,0.53193665,0.52852184,0.5287612,0.52551043,0.5301832,0.5292139,0.5289695,0.5283845,0.52707934,0.5257055,0.5256372,0.52758163,0.52544206,0.52182513,0.5196668,0.5198158,0.5190675,0.51910704,0.52064687,0.5184332,0.51827323,0.5217879,0.5195225,0.5181048,0.52072865,0.5194624,0.5211373,0.5223486,0.5250114,0.5299894,0.5318598,0.52978855,0.53088975,0.5291102,0.52893215,0.52785903,0.527157,0.52896136,0.52750397,0.52659076,0.52555794,0.52503115,0.52464116,0.52543974,0.52605766,0.525222,0.52489126,0.52788985,0.52830523,0.5263847,0.5274967,0.5266789,0.52771807,0.52719045,0.52472436,0.52413553,0.5244889,0.5234083,0.52398366,0.5215983,0.5220217,0.7977111,0.7167338,0.63465816,0.538766,0.51525736,0.52811664,0.5349617,0.54257184,0.55161774,0.5408087,0.5435199,0.54433864,0.5531058,0.59075755,0.6139811,0.6095121,0.6006325,0.5870868,0.60903275,0.5917463,0.591862,0.59241,0.59901583,0.58652997,0.5842297,0.5820392,0.5716954,0.57269996,0.56741846,0.55494064,0.5678352,0.57085454,0.56536734,0.56065935,0.55400795,0.557679,0.5584693,0.5670946,0.5631781,0.56603706,0.56490487,0.56065565,0.5586664,0.561017,0.56164,0.55886,0.56043583,0.5667369,0.5629177,0.56583476,0.5642569,0.56323105,0.5636445,0.5644664,0.55932045,0.55784446,0.55880904,0.55579495,0.5559181,0.5558802,0.5549228,0.5528185,0.5518299,0.5497041,0.54981846,0.5485625,0.54943913,0.5557202,0.5579155,0.5546148,0.5568588,0.5602793,0.56073505,0.56198484,0.5590832,0.5595816,0.5578424,0.554993,0.55784774,0.5560603,0.55865616,0.5574939,0.5599939,0.5561983,0.5591025,0.5607043,0.5601096,0.5575638,0.5643973,0.5625207,0.5616576,0.5594254,0.55950695,0.5568564,0.5579091,0.55807376,0.5572063,0.5566527,0.5558879,0.55193293,0.55155164,0.54953784,0.54687035,0.54737383,0.54777986,0.5459884,0.54464334,0.54541695,0.54473644,0.54636824,0.546613,0.5483221,0.54755306,0.54628545,0.54523516,0.54680353,0.5470592,0.5453561,0.5445096,0.54238874,0.5398812,0.5394807,0.53968203,0.53847533,0.5370072,0.73522305,0.6406348,0.5035464,0.4763953,0.49153036,0.47604474,0.5144995,0.49935734,0.48566628,0.5159925,0.49814317,0.4851004,0.4724434,0.47297576,0.47429886,0.48741353,0.48961708,0.503226,0.51671004,0.5156311,0.51199704,0.51008946,0.5163845,0.5134627,0.50585276,0.5115753,0.5148191,0.5173925,0.5189926,0.5146318,0.52143097,0.52146673,0.5199023,0.5245062,0.5225426,0.5308997,0.527668,0.5234927,0.5288399,0.52193964,0.5240431,0.52544147,0.52077127,0.52362704,0.52745545,0.525551,0.5236181,0.5246013,0.5183312,0.5169481,0.5188308,0.5141677,0.5111903,0.5072928,0.50791603,0.50574046,0.5051068,0.50433004,0.50208604,0.50651133,0.5051876,0.50441045,0.5028578,0.50432044,0.5041939,0.5042589,0.5057819,0.5060563,0.5128465,0.5121043,0.5134923,0.51240706,0.5105322,0.511146,0.51427644,0.5161945,0.51693857,0.5161284,0.5165666,0.5158181,0.515237,0.5136858,0.5130697,0.5125541,0.5130084,0.51148164,0.51200724,0.5119341,0.51363456,0.5155563,0.5175355,0.51745665,0.5175614,0.51892453,0.5181772,0.5195006,0.5180882,0.51522845,0.51491594,0.5141994,0.5117661,0.5108113,0.5111191,0.51129675,0.5110657,0.51007646,0.5095971,0.51149327,0.5103887,0.5126253,0.5110528,0.5108541,0.51247543,0.5123724,0.5118913,0.5112325,0.51001376,0.5094396,0.51520324,0.51622313,0.5164743,0.5165587,0.51756793,0.5178836,0.5153099,0.24928929,0.27334976,0.3812319,0.45692196,0.47014007,0.4934313,0.4552695,0.45864987,0.4863538,0.4750051,0.47006884,0.52315253,0.5450972,0.5377713,0.5379512,0.5424001,0.5434016,0.54141486,0.5346601,0.522763,0.52995145,0.53135985,0.5303426,0.53374577,0.52659845,0.5261273,0.5167871,0.5171846,0.5186667,0.5118999,0.5131684,0.50823724,0.5166335,0.5160849,0.51831317,0.5212063,0.5228067,0.52885836,0.53022516,0.5281981,0.52542967,0.52897495,0.532216,0.5270621,0.521498,0.5193283,0.51834357,0.5214781,0.52194184,0.5229801,0.5173513,0.5175438,0.51930326,0.5276946,0.52651966,0.52364856,0.5256585,0.52119297,0.51964295,0.5150401,0.51677614,0.5200561,0.5217778,0.51909316,0.52305394,0.52401906,0.52187634,0.519683,0.51751256,0.51607037,0.5157,0.5124341,0.51186264,0.512645,0.5155188,0.5164666,0.5144676,0.5166668,0.5152374,0.5200646,0.5230759,0.518916,0.5200652,0.52038425,0.5217318,0.522245,0.5232805,0.5264744,0.5219761,0.52240336,0.5218093,0.52010953,0.51948845,0.5188543,0.51679385,0.51678854,0.5149771,0.5128963,0.51581925,0.51693255,0.5167597,0.514823,0.51589996,0.5150995,0.51479477,0.5164774,0.5162432,0.51493305,0.5121249,0.5138043,0.5146555,0.5138106,0.51453024,0.51445496,0.51430124,0.51438135,0.515489,0.51458186,0.5173368,0.51830125,0.5200063,0.5170022,0.5153606,0.51525015,0.51406777,0.70253414,0.7253525,0.6281265,0.5538417,0.51401055,0.5524029,0.52393836,0.5514109,0.5432632,0.51834244,0.4953827,0.49390683,0.4964027,0.4999125,0.4941637,0.5020406,0.48687726,0.5032974,0.49569914,0.5331953,0.52702624,0.5344751,0.5340974,0.52671725,0.52714384,0.5281238,0.52005625,0.51478034,0.521365,0.512572,0.51922095,0.5216646,0.5167383,0.5148001,0.5137138,0.50912595,0.50377977,0.5042078,0.50417304,0.5007459,0.4995741,0.49765092,0.5048599,0.50548774,0.5078786,0.50894624,0.5089865,0.5092278,0.5072376,0.5076847,0.5071009,0.50480807,0.5049313,0.5064291,0.5074174,0.5073797,0.508751,0.51103294,0.5110995,0.5080621,0.5053245,0.5049003,0.50724727,0.5079527,0.51081944,0.5123107,0.5115529,0.51115113,0.51050127,0.5092881,0.512629,0.5099852,0.5057214,0.5122727,0.50885266,0.507307,0.5070667,0.50844777,0.5067502,0.50800496,0.50669575,0.5064838,0.5025881,0.50290877,0.5050114,0.5052651,0.5028765,0.5004957,0.5016398,0.5011103,0.5016052,0.5037619,0.5035296,0.4999449,0.50072414,0.5027873,0.50130117,0.5025761,0.5034972,0.5013575,0.50221175,0.5044169,0.50301826,0.5019844,0.5028052,0.50422496,0.50267977,0.5038317,0.50308293,0.50486994,0.50446683,0.5034309,0.5037359,0.5031072,0.5030847,0.5030176,0.50303644,0.5023137,0.5018463,0.5003998,0.5016171,0.5032829,0.5024829,0.5019806,0.5012323,0.3825597,0.48798662,0.41017786,0.5002045,0.5099939,0.49790287,0.5263696,0.53663254,0.5175221,0.5464167,0.5473009,0.5522155,0.5648372,0.565841,0.5530757,0.5479003,0.5687592,0.554425,0.55060977,0.5433576,0.5444323,0.55172205,0.5514365,0.5788257,0.5764411,0.56860137,0.57289207,0.56355965,0.55611694,0.56061393,0.57258284,0.57705665,0.5727606,0.5753856,0.57398635,0.5802287,0.5702692,0.5691546,0.5686509,0.5610093,0.56560874,0.5611767,0.55946237,0.56341344,0.56002975,0.55552197,0.55175966,0.5507634,0.5514185,0.55065995,0.5510987,0.5486086,0.5469079,0.5493356,0.5480752,0.55129534,0.54798406,0.5475222,0.54631966,0.54655075,0.5460354,0.54514897,0.54347324,0.5412116,0.5364499,0.5382219,0.5349763,0.53306776,0.5309027,0.53004616,0.53154963,0.5278714,0.5276896,0.5293604,0.52688986,0.5268662,0.52718514,0.52297497,0.5196832,0.5178062,0.5158531,0.51328164,0.51336944,0.52235687,0.52102304,0.5217848,0.5246925,0.5247306,0.52294046,0.5237573,0.5227742,0.52077395,0.5234244,0.52114886,0.5216142,0.52316976,0.52291507,0.5199398,0.51898795,0.519353,0.5185236,0.518616,0.5181036,0.5153254,0.51366055,0.51234317,0.5104589,0.5104898,0.5115647,0.5117382,0.51231563,0.51143074,0.51266146,0.5103931,0.509856,0.5101506,0.50809926,0.5096403,0.50756884,0.5094355,0.50861645,0.5076494,0.507829,0.5061317,0.5079517,0.4380746,0.36042207,0.38699952,0.44477332,0.43868452,0.49997354,0.51708025,0.4994375,0.48224333,0.46656948,0.48652107,0.4803287,0.4825013,0.46678776,0.4576739,0.47152007,0.46476328,0.47117507,0.47367984,0.47899786,0.47852865,0.47643632,0.47410753,0.473667,0.4824268,0.48772398,0.4831177,0.47693965,0.47134858,0.47124985,0.47285935,0.46816716,0.46768823,0.46690196,0.47547537,0.47620943,0.47327232,0.4744204,0.48035043,0.4784357,0.4799225,0.476146,0.47979745,0.4785241,0.48147392,0.47848535,0.47890335,0.47471604,0.47135153,0.46624106,0.4660739,0.4683102,0.4676138,0.46981895,0.46702695,0.46681926,0.4665969,0.46669152,0.46261707,0.46336544,0.46157312,0.45825762,0.46029514,0.4599829,0.45999992,0.46038648,0.4613586,0.46046036,0.45692953,0.45615768,0.46074444,0.46150377,0.46368846,0.46387538,0.46120834,0.46033397,0.4617597,0.46191972,0.46173307,0.46147776,0.46506175,0.46644312,0.46984202,0.46990123,0.46876466,0.4687439,0.47080195,0.47155908,0.47075817,0.4733966,0.47356045,0.47468102,0.4739553,0.4724335,0.47343582,0.47679737,0.47837827,0.47537845,0.4735872,0.47401583,0.473993,0.47290593,0.47436142,0.4757525,0.47557846,0.47565454,0.47660753,0.47893885,0.48050296,0.48064682,0.4831842,0.48365736,0.4820516,0.48087186,0.48075834,0.47963881,0.47819775,0.47682512,0.47542357,0.4767783,0.47661227,0.47521812,0.47775817,0.47945035,0.47801957,0.4685849,0.4320761,0.45337018,0.4694566,0.47986346,0.5131286,0.5083653,0.48240197,0.46089303,0.4814363,0.45799124,0.4898452,0.50038624,0.47559652,0.46513978,0.46561772,0.45942786,0.4868835,0.48503244,0.49658576,0.50422955,0.50214666,0.49471027,0.4983735,0.49775764,0.495811,0.4927879,0.49365774,0.49239475,0.49153048,0.47900707,0.47642788,0.4690547,0.4723102,0.47570637,0.48091015,0.47889122,0.47789493,0.47389877,0.47456723,0.47079632,0.47072634,0.46767524,0.4677362,0.4653931,0.46292743,0.45951936,0.45566097,0.45637205,0.45894217,0.46287137,0.4599951,0.45921746,0.4631504,0.47192916,0.46924058,0.47215852,0.46978575,0.4724215,0.47376156,0.47075868,0.47010764,0.47122625,0.47088632,0.4704596,0.4739067,0.47410676,0.47666055,0.47607163,0.48048288,0.4811943,0.47998607,0.48021933,0.4855702,0.48400512,0.48744544,0.4880203,0.4865216,0.4868438,0.48420697,0.4836506,0.48179644,0.48671165,0.48701778,0.49080268,0.48734948,0.48972788,0.48737153,0.48728618,0.48374003,0.48346475,0.48520923,0.48544723,0.48551208,0.48598638,0.48448384,0.48481825,0.48495767,0.48563358,0.48273003,0.48330253,0.48220706,0.48334092,0.48530388,0.48599836,0.4855721,0.4892412,0.487615,0.48674452,0.4873983,0.4879427,0.4886805,0.48668095,0.4850191,0.48380917,0.4820029,0.4841104,0.48294553,0.4831945,0.4854323,0.48408782,0.48235285,0.48210657,0.48237288,0.48168772,0.4901098,0.31659067,0.32739818,0.55155087,0.5292401,0.5631494,0.51535255,0.5580544,0.55286473,0.55921733,0.54318833,0.52024657,0.5542044,0.54426676,0.52932364,0.52626836,0.5067592,0.5024797,0.5014192,0.5037317,0.5043624,0.49961394,0.49346265,0.49028635,0.49965653,0.49616483,0.49876854,0.49865222,0.50025517,0.5005071,0.50362223,0.49854124,0.499376,0.48904088,0.49345508,0.4954635,0.50037783,0.50409067,0.5024448,0.49679685,0.50492066,0.50683796,0.51078075,0.52033937,0.51986057,0.5201307,0.5155998,0.5163885,0.51326454,0.50836354,0.5100864,0.5169261,0.5188047,0.52285933,0.5252232,0.52273816,0.5200599,0.52181417,0.5189302,0.5203488,0.5208312,0.5203116,0.51771873,0.5147314,0.51216495,0.5134118,0.51129943,0.5117382,0.50991654,0.5106878,0.507248,0.51005006,0.50730544,0.50379455,0.50098014,0.50169164,0.5055014,0.50533485,0.5044623,0.50399286,0.5030694,0.50212604,0.5016802,0.5031642,0.50254136,0.50146097,0.50312304,0.50175,0.5008561,0.5013127,0.50213027,0.5016081,0.49976477,0.4966555,0.4955393,0.4980277,0.49656728,0.4986666,0.49704307,0.49822465,0.4979118,0.497031,0.49617738,0.49463254,0.4930747,0.4932859,0.49458164,0.49473503,0.4952479,0.49333745,0.49188143,0.49125645,0.48859286,0.48699683,0.487231,0.4860274,0.48625162,0.48535335,0.48402447,0.48836276,0.4910821,0.49026704,0.48871633,0.48855385,0.4896037
